# Sparvio 1.5.0 log file. Logging started at 09:59:41.429 UTC.
# Logged components:
# SKH1_70727633 (id=1): 
#   Serial number; 1886549555
#   App and version; 3; 3.008

Time (UTC); SKH1_70727633.pr; SKH1_70727633.bat; SKH1_70727633.temp; SKH1_70727633.rh; SKH1_70727633.lat; SKH1_70727633.lon; SKH1_70727633.alt
10:03:48.365; 99839; 7.428; 32.11; 40.63; 45.513791; 9.211536; 200.9
10:03:49.366; 99838; 7.453; 32.11; 40.74; 45.513803; 9.2116; 199.0
10:03:50.366; 99838; 7.508; 32.04; 40.86; 45.51384; 9.21158; 193.2
10:03:51.365; 99839; 7.46; 31.94; 40.94; 45.513885; 9.211516; 191.6
10:03:52.365; 99839; 7.492; 31.96; 41.05; 45.513898; 9.211525; 186.1
10:03:53.365; 99838; 7.434; 31.99; 41.91; 45.513908; 9.21152; 185.0
10:03:54.365; 99840; 7.494; 32.03; 43.03; 45.513926; 9.211525; 178.2
10:03:55.365; 99838; 7.494; 32.08; 44.22; 45.513895; 9.211548; 184.8
10:03:56.365; 99839; 7.491; 32.17; 44.65; 45.513785; 9.21171; 204.3
10:03:57.365; 99838; 7.413; 32.17; 44.43; 45.513788; 9.211745; 200.7
10:03:58.367; 99838; 7.506; 32.21; 44.42; 45.513796; 9.211743; 197.2
10:03:59.365; 99838; 7.464; 32.27; 43.76; 45.513773; 9.21173; 201.1
10:04:00.365; 99838; 7.461; 32.34; 44.55; 45.51377; 9.211731; 200.3
10:04:01.366; 99838; 7.508; 32.42; 46.12; 45.513746; 9.211736; 204.7
10:04:02.365; 99837; 7.487; 32.46; 45.61; 45.513751; 9.211761; 200.0
10:04:03.366; 99838; 7.48; 32.54; 44.84; 45.513758; 9.211723; 201.0
10:04:04.366; 99839; 7.466; 32.59; 44.27; 45.513766; 9.211755; 199.9
10:04:05.367; 99841; 7.467; 32.68; 44.11; 45.51377; 9.211746; 201.7
10:04:06.367; 99841; 7.494; 32.79; 44.12; 45.513716; 9.21181; 208.9
10:04:07.365; 99841; 7.474; 32.82; 43.63; 45.513731; 9.211831; 201.8
10:04:08.365; 99839; 7.473; 32.86; 42.46; 45.5138; 9.211735; 190.1
10:04:09.365; 99839; 7.472; 32.85; 41.44; 45.513826; 9.211685; 192.4
10:04:10.366; 99840; 7.464; 32.85; 40.54; 45.513875; 9.21167; 189.6
10:04:11.366; 99839; 7.442; 32.9; 40.05; 45.513905; 9.211608; 188.3
10:04:12.365; 99838; 7.453; 32.9; 39.73; 45.513943; 9.211605; 181.1
10:04:13.365; 99840; 7.453; 32.9; 39.42; 45.51397; 9.211605; 180.9
10:04:14.365; 99840; 7.473; 32.9; 39.24; 45.513985; 9.211566; 178.9
10:04:15.365; 99840; 7.452; 32.94; 39.04; 45.513966; 9.211505; 181.1
10:04:16.365; 99839; 7.486; 32.97; 38.95; 45.513926; 9.2115; 185.7
10:04:17.365; 99840; 7.492; 32.93; 38.84; 45.513888; 9.211486; 190.2
10:04:18.366; 99841; 7.444; 33.0; 38.84; 45.513865; 9.211455; 190.5
10:04:19.378; 99841; 7.458; 32.97; 38.81; 45.513841; 9.21143; 189.5
10:04:20.378; 99842; 7.491; 33.02; 38.71; 45.513848; 9.211438; 187.0
10:04:21.378; 99842; 7.464; 33.09; 38.71; 45.513871; 9.21145; 183.0
10:04:22.378; 99844; 7.48; 33.13; 39.07; 45.513885; 9.211418; 180.8
10:04:23.379; 99844; 7.518; 33.24; 39.09; 45.513891; 9.211458; 182.2
10:04:24.378; 99843; 7.485; 33.3; 39.11; 45.513906; 9.211433; 179.6
10:04:25.379; 99843; 7.483; 33.4; 39.01; 45.513905; 9.211408; 179.2
10:04:26.378; 99843; 7.441; 33.45; 38.92; 45.513876; 9.211393; 182.8
10:04:27.380; 99843; 7.504; 33.55; 38.99; 45.513891; 9.211386; 180.6
10:04:28.379; 99843; 7.408; 33.62; 38.85; 45.513891; 9.21136; 177.1
10:04:29.379; 99843; 7.427; 33.74; 38.72; 45.513885; 9.211331; 172.0
10:04:30.378; 99846; 7.434; 33.82; 38.7; 45.513853; 9.211353; 171.3
10:04:31.378; 99844; 7.46; 33.95; 38.77; 45.513848; 9.211346; 170.5
10:04:32.379; 99846; 7.507; 34.06; 38.75; 45.513851; 9.211335; 169.4
10:04:33.378; 99846; 7.497; 34.18; 38.7; 45.513861; 9.211313; 168.5
10:04:34.379; 99845; 7.423; 34.29; 38.5; 45.513871; 9.211305; 168.1
10:04:35.379; 99844; 7.436; 34.41; 38.28; 45.513868; 9.211331; 170.6
10:04:36.378; 99845; 7.438; 34.53; 37.98; 45.51386; 9.211345; 174.4
10:04:37.378; 99843; 7.474; 34.63; 37.88; 45.513871; 9.211321; 173.3
10:04:38.379; 99842; 7.47; 34.75; 37.63; 45.513856; 9.21136; 178.3
10:04:39.378; 99845; 7.48; 34.88; 37.24; 45.51384; 9.211315; 179.9
10:04:40.378; 99843; 7.475; 34.97; 36.98; 45.513846; 9.21133; 183.8
