# Sparvio 1.5.0 log file. Logging started at 12:40:21.721 UTC.
# Logged components:
# SKH1_70727633 (id=1): 
#   Serial number; 1886549555
#   App and version; 3; 3.008

Time (UTC); SKH1_70727633.pr; SKH1_70727633.bat; SKH1_70727633.temp; SKH1_70727633.rh
12:57:21.745; 100385; 8.159; 6.84; 66.99
12:57:22.745; 100388; 8.109; 6.82; 67.02
12:57:23.745; 100387; 8.17; 6.83; 66.97
12:57:24.745; 100387; 8.115; 6.82; 67.03
12:57:25.745; 100388; 8.119; 6.79; 67.02
12:57:26.745; 100388; 8.088; 6.79; 66.95
12:57:27.745; 100386; 8.157; 6.77; 66.91
12:57:28.745; 100387; 8.22; 6.73; 66.89
12:57:29.745; 100387; 8.109; 6.76; 66.84
12:57:30.745; 100387; 8.144; 6.75; 66.81
12:57:31.745; 100385; 8.111; 6.72; 66.79
12:57:32.745; 100389; 8.142; 6.73; 66.75
12:57:33.745; 100389; 8.1; 6.7; 66.66
12:57:34.745; 100389; 8.136; 6.69; 66.59
12:57:35.745; 100389; 8.115; 6.69; 66.55
12:57:36.745; 100387; 8.142; 6.67; 66.43
12:57:37.745; 100386; 8.174; 6.63; 66.27
12:57:38.745; 100386; 8.123; 6.67; 66.21
12:57:39.745; 100388; 8.123; 6.66; 66.07
12:57:40.745; 100388; 8.102; 6.65; 66.05
12:57:41.745; 100388; 8.16; 6.62; 65.97
12:57:42.745; 100389; 8.142; 6.63; 65.97
12:57:43.746; 100389; 8.184; 6.65; 65.92
12:57:44.745; 100389; 8.173; 6.63; 65.92
12:57:45.746; 100388; 8.153; 6.65; 65.91
12:57:46.745; 100389; 8.122; 6.62; 65.94
12:57:47.746; 100389; 8.126; 6.63; 65.92
12:57:48.745; 100388; 8.202; 6.63; 65.95
12:57:49.745; 100386; 8.185; 6.6; 65.97
12:57:50.745; 100387; 8.113; 6.6; 65.94
12:57:51.745; 100387; 8.138; 6.62; 65.97
12:57:52.702; 100385; 8.188; 6.59; 65.9
12:57:53.702; 100384; 8.162; 6.6; 65.86
12:57:54.702; 100385; 8.11; 6.59; 65.75
12:57:55.702; 100384; 8.105; 6.56; 65.69
12:57:56.702; 100385; 8.205; 6.59; 65.64
12:57:57.702; 100384; 8.147; 6.59; 65.55
12:57:58.704; 100385; 8.125; 6.58; 65.47
12:57:59.704; 100384; 8.194; 6.59; 65.41
12:58:00.704; 100383; 8.14; 6.58; 65.33
12:58:01.704; 100385; 8.175; 6.56; 65.23
12:58:02.703; 100385; 8.111; 6.56; 65.13
12:58:03.703; 100385; 8.176; 6.55; 65.0
12:58:04.703; 100384; 8.137; 6.53; 65.0
12:58:05.703; 100385; 8.155; 6.52; 64.95
12:58:06.702; 100385; 8.146; 6.5; 64.89
12:58:07.702; 100385; 8.111; 6.5; 64.83
12:58:08.702; 100384; 8.186; 6.5; 64.77
12:58:09.702; 100383; 8.116; 6.5; 64.72
12:58:10.702; 100383; 8.198; 6.48; 64.67
12:58:11.702; 100384; 8.186; 6.49; 64.57
12:58:12.702; 100384; 8.11; 6.48; 64.48
12:58:13.702; 100384; 8.205; 6.43; 64.43
12:58:14.702; 100385; 8.174; 6.46; 64.29
12:58:15.702; 100388; 8.167; 6.45; 64.25
12:58:16.702; 100390; 8.151; 6.46; 64.14
12:58:17.702; 100389; 8.136; 6.45; 64.01
12:58:18.702; 100390; 8.138; 6.46; 63.99
12:58:19.702; 100391; 8.13; 6.42; 63.89
12:58:20.702; 100388; 8.137; 6.43; 63.79
12:58:21.702; 100389; 8.123; 6.42; 63.64
12:58:22.702; 100389; 8.117; 6.39; 63.5
12:58:23.716; 100391; 8.168; 6.41; 63.4
12:58:24.718; 100389; 8.169; 6.42; 63.18
12:58:25.716; 100390; 8.151; 6.41; 63.05
12:58:26.716; 100390; 8.132; 6.41; 62.89
12:58:27.716; 100389; 8.18; 6.38; 62.78
12:58:28.716; 100388; 8.083; 6.39; 62.69
12:58:29.716; 100387; 8.166; 6.39; 62.59
12:58:30.716; 100387; 8.154; 6.41; 62.54
12:58:31.716; 100388; 8.148; 6.41; 62.56
12:58:32.716; 100387; 8.198; 6.41; 62.5
12:58:33.717; 100389; 8.198; 6.41; 62.44
12:58:34.717; 100390; 8.144; 6.36; 62.36
12:58:35.717; 100390; 8.164; 6.39; 62.22
12:58:36.717; 100391; 8.119; 6.39; 62.05
12:58:37.716; 100391; 8.189; 6.39; 61.86
12:58:38.716; 100391; 8.145; 6.38; 61.71
12:58:39.716; 100390; 8.194; 6.38; 61.57
12:58:40.716; 100389; 8.139; 6.38; 61.48
12:58:41.716; 100390; 8.156; 6.36; 61.39
12:58:42.716; 100391; 8.166; 6.35; 61.36
12:58:43.716; 100391; 8.187; 6.32; 61.28
12:58:44.716; 100391; 8.16; 6.33; 61.23
12:58:45.716; 100392; 8.132; 6.33; 61.2
12:58:46.716; 100393; 8.215; 6.32; 61.12
12:58:47.717; 100393; 8.128; 6.32; 61.05
12:58:48.717; 100394; 8.147; 6.29; 60.87
12:58:49.716; 100394; 8.153; 6.29; 60.73
12:58:50.717; 100393; 8.214; 6.28; 60.59
12:58:51.716; 100391; 8.141; 6.29; 60.46
12:58:52.716; 100391; 8.23; 6.25; 60.33
12:58:53.715; 100391; 8.201; 6.27; 60.23
12:58:54.715; 100391; 8.208; 6.27; 60.1
12:58:55.715; 100392; 8.164; 6.27; 59.96
12:58:56.715; 100392; 8.173; 6.28; 59.9
12:58:57.715; 100391; 8.159; 6.25; 59.81
12:58:58.715; 100392; 8.134; 6.27; 59.78
12:58:59.715; 100392; 8.117; 6.24; 59.84
12:59:00.715; 100391; 8.15; 6.22; 59.79
12:59:01.715; 100391; 8.193; 6.25; 59.74
12:59:02.715; 100390; 8.167; 6.22; 59.73
12:59:03.715; 100390; 8.107; 6.22; 59.68
12:59:04.715; 100392; 8.174; 6.25; 59.62
12:59:05.715; 100393; 8.195; 6.22; 59.57
12:59:06.715; 100391; 8.167; 6.22; 59.55
12:59:07.715; 100391; 8.145; 6.21; 59.5
12:59:08.715; 100391; 8.133; 6.21; 59.46
12:59:09.717; 100391; 8.153; 6.21; 59.48
12:59:10.717; 100391; 8.149; 6.22; 59.44
12:59:11.717; 100390; 8.153; 6.21; 59.45
12:59:12.717; 100391; 8.157; 6.2; 59.42
12:59:13.717; 100389; 8.101; 6.18; 59.4
12:59:14.717; 100391; 8.159; 6.17; 59.31
12:59:15.715; 100390; 8.172; 6.15; 59.29
12:59:16.715; 100389; 8.185; 6.2; 59.16
12:59:17.715; 100389; 8.223; 6.14; 59.05
12:59:18.715; 100389; 8.17; 6.14; 58.91
12:59:19.715; 100389; 8.157; 6.15; 58.8
12:59:20.715; 100390; 8.127; 6.15; 58.7
12:59:21.715; 100390; 8.188; 6.15; 58.61
12:59:22.715; 100390; 8.178; 6.12; 58.55
12:59:23.715; 100390; 8.155; 6.14; 58.52
12:59:24.736; 100390; 8.127; 6.12; 58.51
12:59:25.736; 100388; 8.207; 6.14; 58.53
12:59:26.736; 100390; 8.18; 6.12; 58.53
12:59:27.736; 100390; 8.177; 6.14; 58.55
12:59:28.736; 100390; 8.093; 6.12; 58.55
12:59:29.736; 100393; 8.125; 6.11; 58.54
12:59:30.736; 100392; 8.163; 6.14; 58.48
12:59:31.736; 100392; 8.186; 6.11; 58.41
12:59:32.736; 100392; 8.135; 6.1; 58.34
12:59:33.736; 100392; 8.151; 6.11; 58.16
12:59:34.736; 100391; 8.177; 6.11; 58.01
12:59:35.736; 100392; 8.146; 6.08; 57.75
12:59:36.736; 100392; 8.083; 6.05; 57.54
12:59:37.736; 100392; 8.176; 6.05; 57.28
12:59:38.736; 100390; 8.183; 6.05; 57.05
12:59:39.736; 100391; 8.178; 6.04; 56.83
12:59:40.736; 100392; 8.117; 6.04; 56.71
12:59:41.736; 100392; 8.114; 6.03; 56.7
12:59:42.736; 100392; 8.162; 6.04; 56.51
12:59:43.737; 100392; 8.116; 6.03; 56.38
12:59:44.736; 100393; 8.09; 6.01; 56.21
12:59:45.736; 100393; 8.127; 6.01; 56.1
12:59:46.736; 100393; 8.15; 6.0; 55.97
12:59:47.736; 100391; 8.169; 6.0; 55.82
12:59:48.737; 100392; 8.185; 5.98; 55.72
12:59:49.737; 100391; 8.127; 5.98; 55.59
12:59:50.736; 100391; 8.153; 5.98; 55.51
12:59:51.736; 100392; 8.13; 5.97; 55.4
12:59:52.736; 100392; 8.161; 5.97; 55.27
12:59:53.736; 100391; 8.169; 5.94; 55.14
12:59:54.737; 100391; 8.167; 5.96; 55.06
12:59:55.690; 100392; 8.16; 5.96; 54.9
12:59:56.690; 100391; 8.115; 5.96; 54.81
12:59:57.690; 100391; 8.127; 5.94; 54.74
12:59:58.690; 100391; 8.114; 5.93; 54.65
12:59:59.690; 100391; 8.13; 5.94; 54.63
13:00:00.690; 100390; 8.162; 5.9; 54.64
13:00:01.690; 100391; 8.141; 5.93; 54.7
13:00:02.690; 100390; 8.091; 5.93; 54.68
13:00:03.690; 100389; 8.115; 5.92; 54.6
13:00:04.690; 100388; 8.16; 5.93; 54.51
13:00:05.690; 100390; 8.152; 5.9; 54.43
13:00:06.690; 100389; 8.103; 5.9; 54.31
13:00:07.690; 100390; 8.142; 5.92; 54.27
13:00:08.690; 100391; 8.129; 5.87; 54.14
13:00:09.690; 100391; 8.116; 5.87; 54.1
13:00:10.690; 100392; 8.16; 5.87; 54.07
13:00:11.679; 100393; 8.143; 5.89; 53.98
13:00:12.690; 100391; 8.143; 5.87; 53.86
13:00:13.690; 100393; 8.147; 5.87; 53.77
13:00:14.690; 100393; 8.15; 5.84; 53.72
13:00:15.692; 100393; 8.151; 5.83; 53.6
13:00:16.690; 100393; 8.157; 5.83; 53.61
13:00:17.690; 100393; 8.142; 5.84; 53.51
13:00:18.690; 100394; 8.112; 5.83; 53.53
13:00:19.690; 100394; 8.112; 5.84; 53.55
13:00:20.690; 100393; 8.172; 5.82; 53.62
13:00:21.690; 100396; 8.145; 5.84; 53.74
13:00:22.690; 100395; 8.148; 5.82; 53.86
13:00:23.690; 100397; 8.151; 5.83; 53.97
13:00:24.690; 100396; 8.123; 5.8; 54.05
13:00:25.691; 100396; 8.164; 5.8; 54.13
13:00:26.749; 100396; 8.17; 5.78; 54.25
13:00:27.749; 100396; 8.173; 5.8; 54.24
13:00:28.749; 100396; 8.125; 5.83; 54.3
13:00:29.749; 100396; 8.199; 5.8; 54.32
13:00:30.749; 100394; 8.143; 5.83; 54.34
13:00:31.749; 100394; 8.129; 5.82; 54.28
13:00:32.749; 100394; 8.185; 5.8; 54.19
13:00:33.750; 100394; 8.15; 5.82; 54.09
13:00:34.749; 100395; 8.125; 5.82; 54.06
13:00:35.749; 100393; 8.195; 5.82; 53.98
13:00:36.749; 100393; 8.135; 5.78; 53.9
13:00:37.749; 100394; 8.186; 5.78; 53.68
13:00:38.749; 100395; 8.133; 5.78; 53.52
13:00:39.749; 100394; 8.171; 5.74; 53.36
13:00:40.749; 100395; 8.182; 5.74; 53.21
13:00:41.749; 100394; 8.135; 5.76; 53.14
13:00:42.749; 100394; 8.115; 5.73; 52.97
13:00:43.749; 100393; 8.108; 5.7; 52.89
13:00:44.749; 100391; 8.137; 5.72; 52.86
13:00:45.749; 100392; 8.166; 5.73; 52.86
13:00:46.749; 100393; 8.176; 5.69; 52.8
13:00:47.749; 100393; 8.154; 5.72; 52.73
13:00:48.749; 100393; 8.166; 5.72; 52.75
13:00:49.749; 100393; 8.187; 5.72; 52.76
13:00:50.749; 100393; 8.163; 5.72; 52.75
13:00:51.749; 100393; 8.155; 5.72; 52.75
13:00:52.749; 100392; 8.179; 5.72; 52.76
13:00:53.750; 100392; 8.156; 5.7; 52.73
13:00:54.749; 100391; 8.126; 5.7; 52.72
13:00:55.750; 100394; 8.201; 5.73; 52.66
13:00:56.703; 100392; 8.173; 5.69; 52.61
13:00:57.702; 100391; 8.104; 5.67; 52.48
13:00:58.702; 100391; 8.137; 5.69; 52.34
13:00:59.702; 100391; 8.151; 5.67; 52.24
13:01:00.702; 100391; 8.099; 5.66; 52.1
13:01:01.702; 100390; 8.091; 5.63; 51.91
13:01:02.702; 100391; 8.15; 5.62; 51.79
13:01:03.703; 100390; 8.191; 5.63; 51.72
13:01:04.702; 100390; 8.283; 5.65; 51.61
13:01:05.703; 100390; 8.187; 5.63; 51.58
13:01:06.701; 100389; 8.125; 5.6; 51.59
13:01:07.701; 100389; 8.182; 5.63; 51.59
13:01:08.701; 100389; 8.136; 5.63; 51.58
13:01:09.701; 100389; 8.114; 5.62; 51.62
13:01:10.701; 100389; 8.13; 5.63; 51.7
13:01:11.701; 100387; 8.124; 5.62; 51.76
13:01:12.701; 100388; 8.2; 5.63; 51.77
13:01:13.701; 100388; 8.14; 5.59; 51.76
13:01:14.701; 100388; 8.145; 5.6; 51.69
13:01:15.701; 100389; 8.162; 5.63; 51.68
13:01:16.701; 100387; 8.112; 5.62; 51.61
13:01:17.701; 100388; 8.154; 5.63; 51.52
13:01:18.703; 100388; 8.134; 5.62; 51.5
13:01:19.701; 100387; 8.111; 5.62; 51.52
13:01:20.701; 100385; 8.123; 5.62; 51.52
13:01:21.701; 100387; 8.174; 5.6; 51.53
13:01:22.701; 100386; 8.15; 5.63; 51.5
13:01:23.701; 100386; 8.132; 5.62; 51.51
13:01:24.701; 100386; 8.11; 5.63; 51.49
13:01:25.701; 100387; 8.089; 5.63; 51.51
13:01:26.702; 100387; 8.082; 5.6; 51.49
13:01:27.724; 100388; 8.126; 5.62; 51.41
13:01:28.723; 100389; 8.128; 5.59; 51.32
13:01:29.724; 100388; 8.147; 5.58; 51.2
13:01:30.723; 100389; 8.156; 5.58; 51.07
13:01:31.723; 100388; 8.149; 5.56; 50.96
13:01:32.723; 100390; 8.162; 5.58; 50.83
13:01:33.723; 100387; 8.146; 5.56; 50.7
13:01:34.723; 100388; 8.123; 5.55; 50.63
13:01:35.723; 100388; 8.08; 5.53; 50.53
13:01:36.723; 100388; 8.13; 5.55; 50.45
13:01:37.723; 100388; 8.17; 5.53; 50.48
13:01:38.723; 100389; 8.151; 5.53; 50.45
13:01:39.723; 100374; 8.175; 5.53; 50.53
13:01:40.723; 100386; 8.164; 5.72; 50.54
13:01:41.723; 100387; 8.209; 6.05; 50.87
13:01:42.724; 100388; 8.104; 6.29; 52.53
13:01:43.723; 100385; 8.152; 7.32; 55.27
13:01:44.723; 100380; 8.12; 8.18; 58.66
13:01:45.723; 100381; 8.162; 8.74; 62.2
13:01:46.723; 100381; 8.196; 9.29; 65.68
13:01:47.723; 100381; 8.115; 9.82; 68.87
13:01:48.723; 100380; 8.192; 10.33; 71.84
13:01:49.723; 100381; 8.135; 10.74; 74.39
13:01:50.723; 100380; 8.141; 11.21; 76.61
13:01:51.723; 100378; 8.151; 11.63; 78.58
13:01:52.723; 100379; 8.138; 12.02; 80.19
13:01:53.723; 100381; 8.177; 12.4; 81.62
13:01:54.723; 100381; 8.174; 12.74; 82.8
13:01:55.723; 100383; 8.144; 13.11; 83.88
13:01:56.723; 100383; 8.185; 13.44; 84.78
13:01:57.707; 100382; 8.16; 13.78; 85.54
13:01:58.707; 100381; 8.169; 14.11; 86.18
13:01:59.707; 100382; 8.126; 14.4; 86.71
13:02:00.707; 100383; 8.154; 14.67; 87.26
13:02:01.707; 100381; 8.209; 14.92; 87.58
13:02:02.708; 100382; 8.171; 15.23; 87.96
13:02:03.707; 100381; 8.125; 15.47; 88.21
13:02:04.710; 100381; 8.26; 15.69; 88.4
13:02:05.707; 100379; 8.174; 15.95; 88.61
13:02:06.707; 100379; 8.096; 16.17; 88.78
13:02:07.707; 100380; 8.139; 16.41; 88.85
13:02:08.707; 100381; 8.096; 16.61; 89.02
13:02:09.707; 100381; 8.165; 16.82; 89.04
13:02:10.707; 100381; 8.129; 17.0; 89.12
13:02:11.707; 100381; 8.13; 17.19; 89.18
13:02:12.708; 100381; 8.087; 17.37; 89.14
13:02:13.707; 100383; 8.144; 17.53; 89.1
13:02:14.708; 100382; 8.169; 17.68; 89.05
13:02:15.707; 100382; 8.143; 17.83; 88.98
13:02:16.707; 100384; 8.221; 17.96; 88.9
13:02:17.707; 100383; 8.164; 18.12; 88.81
13:02:18.708; 100384; 8.146; 18.27; 88.71
13:02:19.708; 100383; 8.163; 18.43; 88.59
13:02:20.707; 100384; 8.155; 18.52; 88.39
13:02:21.707; 100383; 8.167; 18.65; 88.29
13:02:22.707; 100385; 8.184; 18.82; 88.04
13:02:23.707; 100385; 8.118; 18.96; 87.82
13:02:24.707; 100385; 8.191; 19.07; 87.56
13:02:25.707; 100385; 8.105; 19.21; 87.24
13:02:26.707; 100387; 8.147; 19.33; 86.94
13:02:27.707; 100386; 8.116; 19.41; 86.61
13:02:28.736; 100385; 8.197; 19.54; 86.34
13:02:29.736; 100386; 8.159; 19.67; 85.98
13:02:30.736; 100386; 8.158; 19.75; 85.63
13:02:31.736; 100387; 8.1; 19.86; 85.24
13:02:32.736; 100388; 8.2; 19.96; 84.9
13:02:33.736; 100388; 8.163; 20.04; 84.47
13:02:34.737; 100387; 8.183; 20.13; 84.03
13:02:35.738; 100386; 8.203; 20.24; 83.61
13:02:36.737; 100385; 8.155; 20.34; 83.16
13:02:37.738; 100386; 8.174; 20.44; 82.68
13:02:38.738; 100387; 8.175; 20.52; 82.2
13:02:39.738; 100386; 8.155; 20.58; 81.68
13:02:40.738; 100384; 8.121; 20.68; 81.2
13:02:41.737; 100384; 8.122; 20.76; 80.68
13:02:42.737; 100384; 8.115; 20.83; 80.09
13:02:43.737; 100384; 8.187; 20.92; 79.5
13:02:44.738; 100383; 8.143; 20.97; 78.85
13:02:45.738; 100383; 8.155; 21.06; 78.23
13:02:46.737; 100384; 8.197; 21.13; 77.7
13:02:47.737; 100384; 8.112; 21.24; 77.15
13:02:48.737; 100384; 8.165; 21.31; 76.66
13:02:49.738; 100383; 8.122; 21.38; 76.14
13:02:50.738; 100384; 8.118; 21.45; 75.64
13:02:51.737; 100384; 8.086; 21.49; 75.08
13:02:52.738; 100385; 8.202; 21.56; 74.62
13:02:53.738; 100384; 8.227; 21.64; 74.19
13:02:54.737; 100383; 8.116; 21.71; 73.67
13:02:55.738; 100382; 8.166; 21.79; 73.14
13:02:56.738; 100381; 8.124; 21.82; 72.67
13:02:57.738; 100382; 8.106; 21.88; 72.14
13:02:58.705; 100383; 8.158; 21.95; 71.68
13:02:59.704; 100382; 8.119; 21.99; 71.18
13:03:00.704; 100383; 8.139; 22.06; 70.69
13:03:01.704; 100383; 8.171; 22.12; 70.24
13:03:02.704; 100383; 8.156; 22.15; 69.75
13:03:03.704; 100381; 8.139; 22.2; 69.39
13:03:04.704; 100379; 8.114; 22.26; 69.0
13:03:05.704; 100380; 8.073; 22.27; 68.65
13:03:06.704; 100380; 8.155; 22.31; 68.35
13:03:07.704; 100380; 8.129; 22.36; 67.98
13:03:08.704; 100379; 8.14; 22.41; 67.67
13:03:09.704; 100380; 8.08; 22.45; 67.36
13:03:10.704; 100381; 8.061; 22.5; 67.08
13:03:11.704; 100379; 8.118; 22.51; 66.88
13:03:12.704; 100382; 8.122; 22.55; 66.66
13:03:13.704; 100382; 8.11; 22.58; 66.36
13:03:14.704; 100382; 8.139; 22.62; 66.13
13:03:15.704; 100382; 8.149; 22.68; 65.86
13:03:16.704; 100384; 8.117; 22.7; 65.66
13:03:17.704; 100383; 8.161; 22.77; 65.39
13:03:18.704; 100383; 8.082; 22.79; 65.15
13:03:19.704; 100383; 8.173; 22.85; 64.96
13:03:20.704; 100383; 8.189; 22.86; 64.75
13:03:21.704; 100384; 8.188; 22.89; 64.56
13:03:22.704; 100383; 8.171; 22.92; 64.34
13:03:23.704; 100384; 8.153; 22.96; 64.13
13:03:24.704; 100383; 8.202; 23.0; 63.96
13:03:25.704; 100383; 8.217; 23.03; 63.77
13:03:26.704; 100384; 8.171; 23.05; 63.55
13:03:27.704; 100385; 8.181; 23.1; 63.4
13:03:28.704; 100387; 8.151; 23.09; 63.28
13:03:29.694; 100387; 8.208; 23.13; 63.19
13:03:30.694; 100387; 8.17; 23.16; 63.04
13:03:31.694; 100386; 8.14; 23.13; 62.96
13:03:32.694; 100385; 8.091; 23.17; 62.83
13:03:33.694; 100386; 8.102; 23.22; 62.75
13:03:34.694; 100386; 8.13; 23.24; 62.62
13:03:35.694; 100387; 8.1; 23.26; 62.52
13:03:36.694; 100386; 8.078; 23.27; 62.46
13:03:37.694; 100384; 8.144; 23.29; 62.33
13:03:38.694; 100384; 8.156; 23.32; 62.29
13:03:39.694; 100384; 8.164; 23.32; 62.18
13:03:40.694; 100382; 8.129; 23.36; 62.11
13:03:41.694; 100382; 8.124; 23.37; 62.05
13:03:42.694; 100383; 8.148; 23.38; 61.94
13:03:43.694; 100384; 8.156; 23.38; 61.88
13:03:44.694; 100384; 8.193; 23.41; 61.79
13:03:45.694; 100384; 8.206; 23.44; 61.74
13:03:46.694; 100385; 8.158; 23.45; 61.62
13:03:47.696; 100384; 8.14; 23.47; 61.57
13:03:48.696; 100384; 8.171; 23.47; 61.43
13:03:49.695; 100385; 8.16; 23.51; 61.4
13:03:50.695; 100387; 8.101; 23.51; 61.32
13:03:51.694; 100385; 8.189; 23.55; 61.26
13:03:52.694; 100385; 8.161; 23.55; 61.24
13:03:53.696; 100383; 8.096; 23.57; 61.12
13:03:54.694; 100381; 8.122; 23.58; 61.02
13:03:55.694; 100380; 8.166; 23.6; 60.93
13:03:56.694; 100381; 8.094; 23.6; 60.91
13:03:57.694; 100381; 8.153; 23.6; 60.88
13:03:58.694; 100380; 8.138; 23.63; 60.81
13:03:59.694; 100380; 8.047; 23.64; 60.72
13:04:00.744; 100382; 8.095; 23.67; 60.68
13:04:01.744; 100381; 8.145; 23.68; 60.64
13:04:02.744; 100380; 8.162; 23.69; 60.57
13:04:03.746; 100380; 8.174; 23.69; 60.52
13:04:04.744; 100380; 8.142; 23.69; 60.46
13:04:05.744; 100383; 8.114; 23.71; 60.44
13:04:06.744; 100380; 8.15; 23.72; 60.39
13:04:07.744; 100381; 8.124; 23.74; 60.37
13:04:08.744; 100380; 8.206; 23.75; 60.34
13:04:09.744; 100380; 8.135; 23.77; 60.27
13:04:10.745; 100381; 8.168; 23.75; 60.24
13:04:11.744; 100381; 8.144; 23.81; 60.18
13:04:12.744; 100380; 8.198; 23.79; 60.12
13:04:13.744; 100383; 8.142; 23.82; 60.12
13:04:14.744; 100382; 8.152; 23.84; 60.0
13:04:15.745; 100382; 8.14; 23.82; 59.96
13:04:16.744; 100381; 8.17; 23.86; 59.93
13:04:17.744; 100382; 8.075; 23.84; 59.85
13:04:18.745; 100383; 8.118; 23.86; 59.76
13:04:19.744; 100381; 8.174; 23.86; 59.67
13:04:20.744; 100382; 8.186; 23.88; 59.64
13:04:21.744; 100382; 8.136; 23.88; 59.59
13:04:22.744; 100381; 8.161; 23.89; 59.53
13:04:23.744; 100382; 8.128; 23.89; 59.43
13:04:24.744; 100381; 8.117; 23.89; 59.41
13:04:25.744; 100381; 8.107; 23.91; 59.42
13:04:26.744; 100380; 8.165; 23.91; 59.35
13:04:27.746; 100381; 8.132; 23.95; 59.28
13:04:28.745; 100381; 8.132; 23.92; 59.2
13:04:29.744; 100380; 8.184; 23.93; 59.2
13:04:30.691; 100382; 8.165; 23.93; 59.11
13:04:31.691; 100382; 8.083; 23.96; 59.16
13:04:32.691; 100381; 8.165; 23.95; 59.1
13:04:33.691; 100382; 8.163; 23.96; 59.13
13:04:34.691; 100382; 8.152; 23.96; 59.11
13:04:35.691; 100382; 8.128; 23.99; 59.03
13:04:36.691; 100380; 8.107; 23.99; 59.04
13:04:37.691; 100382; 8.097; 23.99; 59.04
13:04:38.691; 100381; 8.143; 23.99; 59.02
13:04:39.691; 100382; 8.179; 23.97; 58.98
13:04:40.691; 100382; 8.199; 23.97; 58.96
13:04:41.691; 100380; 8.144; 23.97; 58.98
13:04:42.691; 100377; 8.174; 24.0; 58.97
13:04:43.691; 100378; 8.145; 23.99; 58.96
13:04:44.691; 100376; 8.148; 23.97; 58.96
13:04:45.691; 100375; 8.094; 24.0; 58.97
13:04:46.692; 100377; 8.081; 23.97; 58.98
13:04:47.691; 100377; 8.147; 24.0; 58.97
13:04:48.692; 100378; 8.1; 23.99; 58.96
13:04:49.692; 100379; 8.157; 24.0; 58.99
13:04:50.692; 100380; 8.117; 23.97; 59.0
13:04:51.691; 100380; 8.149; 23.97; 58.98
13:04:52.692; 100381; 8.136; 24.0; 58.99
13:04:53.693; 100381; 8.153; 23.99; 58.98
13:04:54.691; 100381; 8.153; 23.99; 58.92
13:04:55.692; 100382; 8.143; 24.02; 58.97
13:04:56.692; 100384; 8.135; 24.02; 58.92
13:04:57.691; 100383; 8.146; 24.0; 58.9
13:04:58.691; 100383; 8.126; 24.05; 58.89
13:04:59.691; 100384; 8.13; 24.02; 58.92
13:05:00.691; 100384; 8.138; 24.02; 58.84
13:05:01.681; 100384; 8.145; 24.02; 58.8
13:05:02.681; 100386; 8.126; 24.05; 58.74
13:05:03.681; 100385; 8.127; 24.06; 58.71
13:05:04.681; 100384; 8.103; 24.05; 58.71
13:05:05.682; 100382; 8.126; 24.06; 58.71
13:05:06.681; 100383; 8.07; 24.06; 58.68
13:05:07.681; 100383; 8.172; 24.08; 58.67
13:05:08.681; 100382; 8.166; 24.08; 58.63
13:05:09.681; 100381; 8.157; 24.11; 58.62
13:05:10.681; 100383; 8.13; 24.11; 58.66
13:05:11.681; 100382; 8.128; 24.11; 58.64
13:05:12.681; 100382; 8.119; 24.11; 58.61
13:05:13.681; 100378; 8.164; 24.13; 58.6
13:05:14.681; 100377; 8.132; 24.13; 58.53
13:05:15.681; 100378; 8.116; 24.12; 58.47
13:05:16.681; 100378; 8.187; 24.15; 58.45
13:05:17.681; 100379; 8.117; 24.15; 58.45
13:05:18.681; 100379; 8.128; 24.13; 58.37
13:05:19.681; 100379; 8.106; 24.19; 58.38
13:05:20.681; 100379; 8.165; 24.18; 58.35
13:05:21.681; 100381; 8.122; 24.16; 58.33
13:05:22.681; 100381; 8.188; 24.19; 58.33
13:05:23.681; 100382; 8.123; 24.19; 58.32
13:05:24.681; 100382; 8.161; 24.2; 58.22
13:05:25.681; 100382; 8.092; 24.19; 58.18
13:05:26.681; 100381; 8.184; 24.2; 58.18
13:05:27.681; 100383; 8.133; 24.19; 58.1
13:05:28.682; 100385; 8.149; 24.22; 58.13
13:05:29.681; 100384; 8.147; 24.22; 58.12
13:05:30.681; 100385; 8.141; 24.22; 58.13
13:05:31.670; 100385; 8.152; 24.22; 58.08
13:05:32.666; 100385; 8.144; 24.23; 58.1
13:05:33.667; 100384; 8.167; 24.23; 58.03
13:05:34.666; 100385; 8.114; 24.23; 58.07
13:05:35.653; 100385; 8.203; 24.24; 58.08
13:05:36.666; 100383; 8.199; 24.22; 58.04
13:05:37.655; 100384; 8.148; 24.23; 58.03
13:05:38.655; 100384; 8.128; 24.23; 58.06
13:05:39.667; 100386; 8.156; 24.26; 58.09
13:05:40.668; 100384; 8.149; 24.24; 58.02
13:05:41.668; 100385; 8.145; 24.26; 58.04
13:05:42.669; 100385; 8.145; 24.24; 58.0
13:05:43.667; 100383; 8.157; 24.26; 58.01
13:05:44.667; 100383; 8.164; 24.24; 57.93
13:05:45.667; 100383; 8.094; 24.26; 57.97
13:05:46.667; 100383; 8.137; 24.26; 57.98
13:05:47.667; 100383; 8.114; 24.27; 57.9
13:05:48.667; 100383; 8.118; 24.29; 57.95
13:05:49.667; 100382; 8.156; 24.26; 57.95
13:05:50.667; 100383; 8.122; 24.27; 57.91
13:05:51.667; 100384; 8.093; 24.29; 57.85
13:05:52.668; 100383; 8.135; 24.27; 57.83
13:05:53.667; 100383; 8.065; 24.29; 57.76
